Nama ,Panjang (m),Keliling (cm),Diameter (cm),Isi ,,,,,,,,,,,,,,,,,
,"3,60",66,21,"0,154",,,,,,,,,,,,,,,,,
,,69,22,"0,170",,,,,,,,,,,,,,,,,
,,72,23,"0,185",,,,,,,,,,,,,,,,,
,,75,24,"0,200",,,,,,,,,,,,,,,,,
,,78,25,"0,215",,,,,,,,,,,,,,,,,
,,81,26,"0,231",,,,,,,,,,,,,,,,,
,,84,27,"0,248",,,,,,,,,,,,,,,,,
,,87,28,"0,264",,,,,,,,,,,,,,,,,
,,91,29,"0,272",,,,,,,,,,,,,,,,,
,"3,70",66,21,"0,159",,,,,,,,,,,,,,,,,
,,69,22,"0,176",,,,,,,,,,,,,,,,,
,,72,23,"0,191",,,,,,,,,,,,,,,,,
,,75,24,"0,207",,,,,,,,,,,,,,,,,
,,78,25,"0,222",,,,,,,,,,,,,,,,,
,,81,26,"0,239",,,,,,,,,,,,,,,,,
,,84,27,"0,255",,,,,,,,,,,,,,,,,
,,87,28,"0,272",,,,,,,,,,,,,,,,,
,,91,29,"0,281",,,,,,,,,,,,,,,,,
,"3,80",66,21,"0,164",,,,,,,,,,,,,,,,,
,,69,22,"0,181",,,,,,,,,,,,,,,,,
,,72,23,"0,197",,,,,,,,,,,,,,,,,
,,75,24,"0,212",,,,,,,,,,,,,,,,,
,,78,25,"0,228",,,,,,,,,,,,,,,,,
,,81,26,"0,245",,,,,,,,,,,,,,,,,
,,84,27,"0,263",,,,,,,,,,,,,,,,,
,,87,28,"0,280",,,,,,,,,,,,,,,,,
,,91,29,"0,290",,,,,,,,,,,,,,,,,
"Tabel B.8 ̶ AII (Kayu bundar sedang) (p : 3,90 - 4,30 m; d : 21 – 29 cm)","3,90",66,21,"0,169",,,,,,,,,,,,,,,,,
,,69,22,"0,187",,,,,,,,,,,,,,,,,
,,72,23,"0,203",,,,,,,,,,,,,,,,,
,,75,24,"0,219",,,,,,,,,,,,,,,,,
,,78,25,"0,235",,,,,,,,,,,,,,,,,
,,81,26,"0,253",,,,,,,,,,,,,,,,,
,,84,27,"0,270",,,,,,,,,,,,,,,,,
,,87,28,"0,288",,,,,,,,,,,,,,,,,
,,91,29,"0,299",,,,,,,,,,,,,,,,,
,"4,00",66,21,"0,174",,,,,,,,,,,,,,,,,
,,69,22,"0,192",,,,,,,,,,,,,,,,,
,,72,23,"0,208",,,,,,,,,,,,,,,,,
,,75,24,"0,225",,,,,,,,,,,,,,,,,
,,78,25,"0,241",,,,,,,,,,,,,,,,,
,,81,26,"0,259",,,,,,,,,,,,,,,,,
,,84,27,"0,278",,,,,,,,,,,,,,,,,
,,87,28,"0,296",,,,,,,,,,,,,,,,,
,,91,29,"0,308",,,,,,,,,,,,,,,,,
,"4,10",66,21,"0,178",,,,,,,,,,,,,,,,,
,,69,22,"0,197",,,,,,,,,,,,,,,,,
,,72,23,"0,214",,,,,,,,,,,,,,,,,
,,75,24,"0,231",,,,,,,,,,,,,,,,,
,,78,25,"0,248",,,,,,,,,,,,,,,,,
,,81,26,"0,267",,,,,,,,,,,,,,,,,
,,84,27,"0,285",,,,,,,,,,,,,,,,,
,,87,28,"0,304",,,,,,,,,,,,,,,,,
,,91,29,"0,317",,,,,,,,,,,,,,,,,
,"4,20",66,21,"0,184",,,,,,,,,,,,,,,,,
,,69,22,"0,203",,,,,,,,,,,,,,,,,
,,72,23,"0,220",,,,,,,,,,,,,,,,,
,,75,24,"0,238",,,,,,,,,,,,,,,,,
,,78,25,"0,255",,,,,,,,,,,,,,,,,
,,81,26,"0,274",,,,,,,,,,,,,,,,,
,,84,27,"0,293",,,,,,,,,,,,,,,,,
,,87,28,"0,312",,,,,,,,,,,,,,,,,
,,91,29,"0,321",,,,,,,,,,,,,,,,,
,"4,30",66,21,"0,189",,,,,,,,,,,,,,,,,
,,69,22,"0,208",,,,,,,,,,,,,,,,,
,,72,23,"0,226",,,,,,,,,,,,,,,,,
,,75,24,"0,243",,,,,,,,,,,,,,,,,
,,78,25,"0,261",,,,,,,,,,,,,,,,,
,,81,26,"0,281",,,,,,,,,,,,,,,,,
,,84,27,"0,301",,,,,,,,,,,,,,,,,
,,87,28,"0,321",,,,,,,,,,,,,,,,,
,,91,29,"0,331",,,,,,,,,,,,,,,,,
"Tabel B.9 ̶ AII (Kayu bundar sedang) (p : 4,40 - 4,80 m; d : 21 – 29 cm) ","4,40",66,21,"0,194",,,,,,,,,,,,,,,,,
,,69,22,"0,214",,,,,,,,,,,,,,,,,
,,72,23,"0,232",,,,,,,,,,,,,,,,,
,,75,24,"0,250",,,,,,,,,,,,,,,,,
,,78,25,"0,268",,,,,,,,,,,,,,,,,
,,81,26,"0,288",,,,,,,,,,,,,,,,,
,,84,27,"0,309",,,,,,,,,,,,,,,,,
,,87,28,"0,329",,,,,,,,,,,,,,,,,
,,91,29,"0,340",,,,,,,,,,,,,,,,,
,"4,50",66,21,"0,199",,,,,,,,,,,,,,,,,
,,69,22,"0,219",,,,,,,,,,,,,,,,,
,,72,23,"0,238",,,,,,,,,,,,,,,,,
,,75,24,"0,256",,,,,,,,,,,,,,,,,
,,78,25,"0,275",,,,,,,,,,,,,,,,,
,,81,26,"0,296",,,,,,,,,,,,,,,,,
,,84,27,"0,316",,,,,,,,,,,,,,,,,
,,87,28,"0,337",,,,,,,,,,,,,,,,,
,,91,29,"0,349",,,,,,,,,,,,,,,,,
,"4,60",66,21,"0,204",,,,,,,,,,,,,,,,,
,,69,22,"0,225",,,,,,,,,,,,,,,,,
,,72,23,"0,244",,,,,,,,,,,,,,,,,
,,75,24,"0,263",,,,,,,,,,,,,,,,,
,,78,25,"0,282",,,,,,,,,,,,,,,,,
,,81,26,"0,303",,,,,,,,,,,,,,,,,
,,84,27,"0,324",,,,,,,,,,,,,,,,,
,,87,28,"0,345",,,,,,,,,,,,,,,,,
,,91,29,"0,358",,,,,,,,,,,,,,,,,
,"4,70",66,21,"0,210",,,,,,,,,,,,,,,,,
,,69,22,"0,231",,,,,,,,,,,,,,,,,
,,72,23,"0,250",,,,,,,,,,,,,,,,,
,,75,24,"0,270",,,,,,,,,,,,,,,,,
,,78,25,"0,289",,,,,,,,,,,,,,,,,
,,81,26,"0,311",,,,,,,,,,,,,,,,,
,,84,27,"0,332",,,,,,,,,,,,,,,,,
,,87,28,"0,354",,,,,,,,,,,,,,,,,
,,91,29,"0,367",,,,,,,,,,,,,,,,,
,"4,80",66,21,"0,214",,,,,,,,,,,,,,,,,
,,69,22,"0,236",,,,,,,,,,,,,,,,,
,,72,23,"0,256",,,,,,,,,,,,,,,,,
,,75,24,"0,276",,,,,,,,,,,,,,,,,
,,78,25,"0,296",,,,,,,,,,,,,,,,,
,,81,26,"0,318",,,,,,,,,,,,,,,,,
,,84,27,"0,340",,,,,,,,,,,,,,,,,
,,87,28,"0,362",,,,,,,,,,,,,,,,,
,,91,29,"0,376",,,,,,,,,,,,,,,,,
"Tabel B.10 ̶ AII (Kayu bundar sedang) (p : 4,90 – 5,30 m; d : 21 – 29 cm) 
","4,90",66,21,"0,220",,,,,,,,,,,,,,,,,
,,69,22,"0,242",,,,,,,,,,,,,,,,,
,,72,23,"0,262",,,,,,,,,,,,,,,,,
,,75,24,"0,269",,,,,,,,,,,,,,,,,
,,78,25,"0,303",,,,,,,,,,,,,,,,,
,,81,26,"0,326",,,,,,,,,,,,,,,,,
,,84,27,"0,348",,,,,,,,,,,,,,,,,
,,87,28,"0,371",,,,,,,,,,,,,,,,,
,,91,29,"0,386",,,,,,,,,,,,,,,,,
,"5,00",66,21,"0,225",,,,,,,,,,,,,,,,,
,,69,22,"0,248",,,,,,,,,,,,,,,,,
,,72,23,"0,269",,,,,,,,,,,,,,,,,
,,75,24,"0,289",,,,,,,,,,,,,,,,,
,,78,25,"0,310",,,,,,,,,,,,,,,,,
,,81,26,"0,333",,,,,,,,,,,,,,,,,
,,84,27,"0,356",,,,,,,,,,,,,,,,,
,,87,28,"0,379",,,,,,,,,,,,,,,,,
,,91,29,"0,395",,,,,,,,,,,,,,,,,
,"5,10",66,21,"0,235",,,,,,,,,,,,,,,,,
,,69,22,"0,260",,,,,,,,,,,,,,,,,
,,72,23,"0,279",,,,,,,,,,,,,,,,,
,,75,24,"0,298",,,,,,,,,,,,,,,,,
,,78,25,"0,317",,,,,,,,,,,,,,,,,
,,81,26,"0,341",,,,,,,,,,,,,,,,,
,,84,27,"0,364",,,,,,,,,,,,,,,,,
,,87,28,"0,388",,,,,,,,,,,,,,,,,
,,91,29,"0,404",,,,,,,,,,,,,,,,,
,"5,20",66,21,"0,239",,,,,,,,,,,,,,,,,
,,69,22,"0,264",,,,,,,,,,,,,,,,,
,,72,23,"0,284",,,,,,,,,,,,,,,,,
,,75,24,"0,305",,,,,,,,,,,,,,,,,
,,78,25,"0,325",,,,,,,,,,,,,,,,,
,,81,26,"0,349",,,,,,,,,,,,,,,,,
,,84,27,"0,373",,,,,,,,,,,,,,,,,
,,87,28,"0,397",,,,,,,,,,,,,,,,,
,,91,29,"0,414",,,,,,,,,,,,,,,,,
,"5,30",66,21,"0,241",,,,,,,,,,,,,,,,,
,,69,22,"0,265",,,,,,,,,,,,,,,,,
,,72,23,"0,287",,,,,,,,,,,,,,,,,
,,75,24,"0,310",,,,,,,,,,,,,,,,,
,,78,25,"0,332",,,,,,,,,,,,,,,,,
,,81,26,"0,356",,,,,,,,,,,,,,,,,
,,84,27,"0,381",,,,,,,,,,,,,,,,,
,,87,28,"0,405",,,,,,,,,,,,,,,,,
,,91,29,"0,423",,,,,,,,,,,,,,,,,
"Tabel B.11 ̶ AII (Kayu bundar sedang) (p : 5,40 – 5,80 m; d : 21 – 29 cm) ","5,40",66,21,"0,247",,,,,,,,,,,,,,,,,
,,69,22,"0,271",,,,,,,,,,,,,,,,,
,,72,23,"0,294",,,,,,,,,,,,,,,,,
,,75,24,"0,317",,,,,,,,,,,,,,,,,
,,78,25,"0,340",,,,,,,,,,,,,,,,,
,,81,26,"0,365",,,,,,,,,,,,,,,,,
,,84,27,"0,389",,,,,,,,,,,,,,,,,
,,87,28,"0,414",,,,,,,,,,,,,,,,,
,,91,29,"0,432",,,,,,,,,,,,,,,,,
,"5,50",66,21,"0,252",,,,,,,,,,,,,,,,,
,,69,22,"0,277",,,,,,,,,,,,,,,,,
,,72,23,"0,300",,,,,,,,,,,,,,,,,
,,75,24,"0,324",,,,,,,,,,,,,,,,,
,,78,25,"0,347",,,,,,,,,,,,,,,,,
,,81,26,"0,372",,,,,,,,,,,,,,,,,
,,84,27,"0,398",,,,,,,,,,,,,,,,,
,,87,28,"0,423",,,,,,,,,,,,,,,,,
,,91,29,"0,442",,,,,,,,,,,,,,,,,
,"5,60",66,21,"0,258",,,,,,,,,,,,,,,,,
,,69,22,"0,283",,,,,,,,,,,,,,,,,
,,72,23,"0,307",,,,,,,,,,,,,,,,,
,,75,24,"0,330",,,,,,,,,,,,,,,,,
,,78,25,"0,354",,,,,,,,,,,,,,,,,
,,81,26,"0,380",,,,,,,,,,,,,,,,,
,,84,27,"0,406",,,,,,,,,,,,,,,,,
,,87,28,"0,432",,,,,,,,,,,,,,,,,
,,91,29,"0,451",,,,,,,,,,,,,,,,,
,"5,70",66,21,"0,263",,,,,,,,,,,,,,,,,
,,69,22,"0,289",,,,,,,,,,,,,,,,,
,,72,23,"0,313",,,,,,,,,,,,,,,,,
,,75,24,"0,338",,,,,,,,,,,,,,,,,
,,78,25,"0,362",,,,,,,,,,,,,,,,,
,,81,26,"0,388",,,,,,,,,,,,,,,,,
,,84,27,"0,415",,,,,,,,,,,,,,,,,
,,87,28,"0,441",,,,,,,,,,,,,,,,,
,,91,29,"0,461",,,,,,,,,,,,,,,,,
,"5,80",66,21,"0,269",,,,,,,,,,,,,,,,,
,,69,22,"0,296",,,,,,,,,,,,,,,,,
,,72,23,"0,320",,,,,,,,,,,,,,,,,
,,75,24,"0,345",,,,,,,,,,,,,,,,,
,,78,25,"0,369",,,,,,,,,,,,,,,,,
,,81,26,"0,396",,,,,,,,,,,,,,,,,
,,84,27,"0,423",,,,,,,,,,,,,,,,,
,,87,28,"0,450",,,,,,,,,,,,,,,,,
,,91,29,"0,470",,,,,,,,,,,,,,,,,
"Tabel B.12 ̶ AII (Kayu bundar sedang) (p : 5,90– 6,30 m; d : 21 – 29 cm) ","5,90",66,21,"0,275",,,,,,,,,,,,,,,,,
,,69,22,"0,302",,,,,,,,,,,,,,,,,
,,72,23,"0,327",,,,,,,,,,,,,,,,,
,,75,24,"0,352",,,,,,,,,,,,,,,,,
,,78,25,"0,377",,,,,,,,,,,,,,,,,
,,81,26,"0,404",,,,,,,,,,,,,,,,,
,,84,27,"0,432",,,,,,,,,,,,,,,,,
,,87,28,"0,459",,,,,,,,,,,,,,,,,
,,91,29,"0,480",,,,,,,,,,,,,,,,,
,"6,00",66,21,"0,281",,,,,,,,,,,,,,,,,
,,69,22,"0,308",,,,,,,,,,,,,,,,,
,,72,23,"0,333",,,,,,,,,,,,,,,,,
,,75,24,"0,359",,,,,,,,,,,,,,,,,
,,78,25,"0,384",,,,,,,,,,,,,,,,,
,,81,26,"0,412",,,,,,,,,,,,,,,,,
,,84,27,"0,440",,,,,,,,,,,,,,,,,
,,87,28,"0,468",,,,,,,,,,,,,,,,,
,,91,29,"0,489",,,,,,,,,,,,,,,,,
,"6,10",66,21,"0,286",,,,,,,,,,,,,,,,,
,,69,22,"0,314",,,,,,,,,,,,,,,,,
,,72,23,"0,340",,,,,,,,,,,,,,,,,
,,75,24,"0,366",,,,,,,,,,,,,,,,,
,,78,25,"0,392",,,,,,,,,,,,,,,,,
,,81,26,"0,420",,,,,,,,,,,,,,,,,
,,84,27,"0,449",,,,,,,,,,,,,,,,,
,,87,28,"0,477",,,,,,,,,,,,,,,,,
,,91,29,"0,499",,,,,,,,,,,,,,,,,
,"6,20",66,21,"0,293",,,,,,,,,,,,,,,,,
,,69,22,"0,321",,,,,,,,,,,,,,,,,
,,72,23,"0,347",,,,,,,,,,,,,,,,,
,,75,24,"0,374",,,,,,,,,,,,,,,,,
,,78,25,"0,400",,,,,,,,,,,,,,,,,
,,81,26,"0,429",,,,,,,,,,,,,,,,,
,,84,27,"0,458",,,,,,,,,,,,,,,,,
,,87,28,"0,487",,,,,,,,,,,,,,,,,
,,91,29,"0,509",,,,,,,,,,,,,,,,,
,"6,30",66,21,"0,298",,,,,,,,,,,,,,,,,
,,69,22,"0,327",,,,,,,,,,,,,,,,,
,,72,23,"0,354",,,,,,,,,,,,,,,,,
,,75,24,"0,380",,,,,,,,,,,,,,,,,
,,78,25,"0,407",,,,,,,,,,,,,,,,,
,,81,26,"0,437",,,,,,,,,,,,,,,,,
,,84,27,"0,466",,,,,,,,,,,,,,,,,
,,87,28,"0,496",,,,,,,,,,,,,,,,,
,,91,29,"0,518",,,,,,,,,,,,,,,,,
"Tabel B.13 ̶ AII (Kayu bundar sedang) (p : 6,40 – 6,80 m; d : 21 – 29 cm) ","6,40",66,21,"0,305",,,,,,,,,,,,,,,,,
,,69,22,"0,334",,,,,,,,,,,,,,,,,
,,72,23,"0,361",,,,,,,,,,,,,,,,,
,,75,24,"0,388",,,,,,,,,,,,,,,,,
,,78,25,"0,415",,,,,,,,,,,,,,,,,
,,81,26,"0,445",,,,,,,,,,,,,,,,,
,,84,27,"0,476",,,,,,,,,,,,,,,,,
,,87,28,"0,506",,,,,,,,,,,,,,,,,
,,91,29,"0,528",,,,,,,,,,,,,,,,,
,,66,21,"0,310",,,,,,,,,,,,,,,,,
,,69,22,"0,340",,,,,,,,,,,,,,,,,
,,72,23,"0,368",,,,,,,,,,,,,,,,,
,"6,50",75,24,"0,395",,,,,,,,,,,,,,,,,
,,78,25,"0,423",,,,,,,,,,,,,,,,,
,,81,26,"0,454",,,,,,,,,,,,,,,,,
,,84,27,"0,484",,,,,,,,,,,,,,,,,
,,87,28,"0,515",,,,,,,,,,,,,,,,,
,,91,29,"0,538",,,,,,,,,,,,,,,,,
,,66,21,"0,317",,,,,,,,,,,,,,,,,
,,69,22,"0,347",,,,,,,,,,,,,,,,,
,,72,23,"0,375",,,,,,,,,,,,,,,,,
,"6,60",75,24,"0,403",,,,,,,,,,,,,,,,,
,,78,25,"0,431",,,,,,,,,,,,,,,,,
,,81,26,"0,462",,,,,,,,,,,,,,,,,
,,84,27,"0,494",,,,,,,,,,,,,,,,,
,,87,28,"0,525",,,,,,,,,,,,,,,,,
,,91,29,"0,548",,,,,,,,,,,,,,,,,
,,66,21,"0,322",,,,,,,,,,,,,,,,,
,,69,22,"0,353",,,,,,,,,,,,,,,,,
,,72,23,"0,382",,,,,,,,,,,,,,,,,
,"6,70",75,24,"0,410",,,,,,,,,,,,,,,,,
,,78,25,"0,439",,,,,,,,,,,,,,,,,
,,81,26,"0,471",,,,,,,,,,,,,,,,,
,,84,27,"0,502",,,,,,,,,,,,,,,,,
,,87,28,"0,534",,,,,,,,,,,,,,,,,
,,91,29,"0,557",,,,,,,,,,,,,,,,,
,,66,21,"0,329",,,,,,,,,,,,,,,,,
,,69,22,"0,360",,,,,,,,,,,,,,,,,
,,72,23,"0,389",,,,,,,,,,,,,,,,,
,"6,80",75,24,"0,419",,,,,,,,,,,,,,,,,
,,78,25,"0,448",,,,,,,,,,,,,,,,,
,,81,26,"0,480",,,,,,,,,,,,,,,,,
,,84,27,"0,512",,,,,,,,,,,,,,,,,
,,87,28,"0,544",,,,,,,,,,,,,,,,,
,,91,29,"0,567",,,,,,,,,,,,,,,,,
"Tabel B.14 ̶ AII (Kayu bundar sedang) (p : 6,90 – 7,30 m; d : 21 – 29 cm)","6,90",66,21,"0,335",,,,,,,,,,,,,,,,,
,,69,22,"0,366",,,,,,,,,,,,,,,,,
,,72,23,"0,396",,,,,,,,,,,,,,,,,
,,75,24,"0,426",,,,,,,,,,,,,,,,,
,,78,25,"0,456",,,,,,,,,,,,,,,,,
,,81,26,"0,488",,,,,,,,,,,,,,,,,
,,84,27,"0,521",,,,,,,,,,,,,,,,,
,,87,28,"0,553",,,,,,,,,,,,,,,,,
,,91,29,"0,577",,,,,,,,,,,,,,,,,
,"7,00",66,21,"0,341",,,,,,,,,,,,,,,,,
,,69,22,"0,373",,,,,,,,,,,,,,,,,
,,72,23,"0,403",,,,,,,,,,,,,,,,,
,,75,24,"0,434",,,,,,,,,,,,,,,,,
,,78,25,"0,464",,,,,,,,,,,,,,,,,
,,81,26,"0,497",,,,,,,,,,,,,,,,,
,,84,27,"0,530",,,,,,,,,,,,,,,,,
,,87,28,"0,563",,,,,,,,,,,,,,,,,
,,91,29,"0,587",,,,,,,,,,,,,,,,,
,"7,10",66,21,"0,347",,,,,,,,,,,,,,,,,
,,69,22,"0,380",,,,,,,,,,,,,,,,,
,,72,23,"0,411",,,,,,,,,,,,,,,,,
,,75,24,"0,441",,,,,,,,,,,,,,,,,
,,78,25,"0,472",,,,,,,,,,,,,,,,,
,,81,26,"0,506",,,,,,,,,,,,,,,,,
,,84,27,"0,539",,,,,,,,,,,,,,,,,
,,87,28,"0,573",,,,,,,,,,,,,,,,,
,,91,29,"0,597",,,,,,,,,,,,,,,,,
,"7,20",66,21,"0,354",,,,,,,,,,,,,,,,,
,,69,22,"0,387",,,,,,,,,,,,,,,,,
,,72,23,"0,418",,,,,,,,,,,,,,,,,
,,75,24,"0,450",,,,,,,,,,,,,,,,,
,,78,25,"0,481",,,,,,,,,,,,,,,,,
,,81,26,"0,515",,,,,,,,,,,,,,,,,
,,84,27,"0,549",,,,,,,,,,,,,,,,,
,,87,28,"0,583",,,,,,,,,,,,,,,,,
,,91,29,"0,607",,,,,,,,,,,,,,,,,
,"7,30",66,21,"0,360",,,,,,,,,,,,,,,,,
,,69,22,"0,393",,,,,,,,,,,,,,,,,
,,72,23,"0,425",,,,,,,,,,,,,,,,,
,,75,24,"0,457",,,,,,,,,,,,,,,,,
,,78,25,"0,489",,,,,,,,,,,,,,,,,
,,81,26,"0,524",,,,,,,,,,,,,,,,,
,,84,27,"0,558",,,,,,,,,,,,,,,,,
,,87,28,"0,593",,,,,,,,,,,,,,,,,
,,91,29,"0,622",,,,,,,,,,,,,,,,,
"Tabel B.15 ̶ AII (Kayu bundar sedang) (p : 7,40 – 7,80 m; d : 21 – 29 cm) ","7,40",66,21,"0,366",,,,,,,,,,,,,,,,,
,,69,22,"0,400",,,,,,,,,,,,,,,,,
,,72,23,"0,433",,,,,,,,,,,,,,,,,
,,75,24,"0,465",,,,,,,,,,,,,,,,,
,,78,25,"0,498",,,,,,,,,,,,,,,,,
,,81,26,"0,533",,,,,,,,,,,,,,,,,
,,84,27,"0,568",,,,,,,,,,,,,,,,,
,,87,28,"0,603",,,,,,,,,,,,,,,,,
,,91,29,"0,632",,,,,,,,,,,,,,,,,
,"7,50",66,21,"0,373",,,,,,,,,,,,,,,,,
,,69,22,"0,407",,,,,,,,,,,,,,,,,
,,72,23,"0,440",,,,,,,,,,,,,,,,,
,,75,24,"0,473",,,,,,,,,,,,,,,,,
,,78,25,"0,506",,,,,,,,,,,,,,,,,
,,81,26,"0,542",,,,,,,,,,,,,,,,,
,,84,27,"0,577",,,,,,,,,,,,,,,,,
,,87,28,"0,613",,,,,,,,,,,,,,,,,
,,91,29,"0,642",,,,,,,,,,,,,,,,,
,"7,60",66,21,"0,379",,,,,,,,,,,,,,,,,
,,69,22,"0,414",,,,,,,,,,,,,,,,,
,,72,23,"0,448",,,,,,,,,,,,,,,,,
,,75,24,"0,481",,,,,,,,,,,,,,,,,
,,78,25,"0,515",,,,,,,,,,,,,,,,,
,,81,26,"0,551",,,,,,,,,,,,,,,,,
,,84,27,"0,587",,,,,,,,,,,,,,,,,
,,87,28,"0,623",,,,,,,,,,,,,,,,,
,,91,29,"0,652",,,,,,,,,,,,,,,,,
,"7,70",66,21,"0,386",,,,,,,,,,,,,,,,,
,,69,22,"0,421",,,,,,,,,,,,,,,,,
,,72,23,"0,455",,,,,,,,,,,,,,,,,
,,75,24,"0,489",,,,,,,,,,,,,,,,,
,,78,25,"0,523",,,,,,,,,,,,,,,,,
,,81,26,"0,560",,,,,,,,,,,,,,,,,
,,84,27,"0,597",,,,,,,,,,,,,,,,,
,,87,28,"0,634",,,,,,,,,,,,,,,,,
,,91,29,"0,662",,,,,,,,,,,,,,,,,
,"7,80",66,21,"0,392",,,,,,,,,,,,,,,,,
,,69,22,"0,428",,,,,,,,,,,,,,,,,
,,72,23,"0,463",,,,,,,,,,,,,,,,,
,,75,24,"0,497",,,,,,,,,,,,,,,,,
,,78,25,"0,532",,,,,,,,,,,,,,,,,
,,81,26,"0,569",,,,,,,,,,,,,,,,,
,,84,27,"0,607",,,,,,,,,,,,,,,,,
,,87,28,"0,644",,,,,,,,,,,,,,,,,
,,91,29,"0,672",,,,,,,,,,,,,,,,,
"Tabel B.16 ̶ AII (Kayu bundar sedang) (p : 7,90 – 8,30 m; d : 21 – 29 cm)","7,90",66,21,"0,399",,,,,,,,,,,,,,,,,
,,69,22,"0,435",,,,,,,,,,,,,,,,,
,,72,23,"0,470",,,,,,,,,,,,,,,,,
,,75,24,"0,505",,,,,,,,,,,,,,,,,
,,78,25,"0,540",,,,,,,,,,,,,,,,,
,,81,26,"0,578",,,,,,,,,,,,,,,,,
,,84,27,"0,617",,,,,,,,,,,,,,,,,
,,87,28,"0,655",,,,,,,,,,,,,,,,,
,,91,29,"0,683",,,,,,,,,,,,,,,,,
,"8,00",66,21,"0,405",,,,,,,,,,,,,,,,,
,,69,22,"0,442",,,,,,,,,,,,,,,,,
,,72,23,"0,478",,,,,,,,,,,,,,,,,
,,75,24,"0,513",,,,,,,,,,,,,,,,,
,,78,25,"0,549",,,,,,,,,,,,,,,,,
,,81,26,"0,588",,,,,,,,,,,,,,,,,
,,84,27,"0,626",,,,,,,,,,,,,,,,,
,,87,28,"0,665",,,,,,,,,,,,,,,,,
,,91,29,"0,693",,,,,,,,,,,,,,,,,
,"8,10",66,21,"0,412",,,,,,,,,,,,,,,,,
,,69,22,"0,450",,,,,,,,,,,,,,,,,
,,72,23,"0,486",,,,,,,,,,,,,,,,,
,,75,24,"0,522",,,,,,,,,,,,,,,,,
,,78,25,"0,558",,,,,,,,,,,,,,,,,
,,81,26,"0,597",,,,,,,,,,,,,,,,,
,,84,27,"0,637",,,,,,,,,,,,,,,,,
,,87,28,"0,676",,,,,,,,,,,,,,,,,
,,91,29,"0,708",,,,,,,,,,,,,,,,,
,"8,20",66,21,"0,419",,,,,,,,,,,,,,,,,
,,69,22,"0,457",,,,,,,,,,,,,,,,,
,,72,23,"0,494",,,,,,,,,,,,,,,,,
,,75,24,"0,530",,,,,,,,,,,,,,,,,
,,78,25,"0,567",,,,,,,,,,,,,,,,,
,,81,26,"0,607",,,,,,,,,,,,,,,,,
,,84,27,"0,646",,,,,,,,,,,,,,,,,
,,87,28,"0,686",,,,,,,,,,,,,,,,,
,,91,29,"0,718",,,,,,,,,,,,,,,,,
,"8,30",66,21,"0,426",,,,,,,,,,,,,,,,,
,,69,22,"0,465",,,,,,,,,,,,,,,,,
,,72,23,"0,502",,,,,,,,,,,,,,,,,
,,75,24,"0,539",,,,,,,,,,,,,,,,,
,,78,25,"0,576",,,,,,,,,,,,,,,,,
,,81,26,"0,616",,,,,,,,,,,,,,,,,
,,84,27,"0,657",,,,,,,,,,,,,,,,,
,,87,28,"0,697",,,,,,,,,,,,,,,,,
,,91,29,"0,729",,,,,,,,,,,,,,,,,
"Tabel B.17 ̶ AII (Kayu bundar sedang) (8,40 - 8,80 m; d : 21 – 29 cm) ","8,40",66,21,"0,433",,,,,,,,,,,,,,,,,
,,69,22,"0,472",,,,,,,,,,,,,,,,,
,,72,23,"0,510",,,,,,,,,,,,,,,,,
,,75,24,"0,547",,,,,,,,,,,,,,,,,
,,78,25,"0,585",,,,,,,,,,,,,,,,,
,,81,26,"0,626",,,,,,,,,,,,,,,,,
,,84,27,"0,666",,,,,,,,,,,,,,,,,
,,87,28,"0,707",,,,,,,,,,,,,,,,,
,,91,29,"0,739",,,,,,,,,,,,,,,,,
,"8,50",66,21,"0,440",,,,,,,,,,,,,,,,,
,,69,22,"0,480",,,,,,,,,,,,,,,,,
,,72,23,"0,518",,,,,,,,,,,,,,,,,
,,75,24,"0,556",,,,,,,,,,,,,,,,,
,,78,25,"0,594",,,,,,,,,,,,,,,,,
,,81,26,"0,635",,,,,,,,,,,,,,,,,
,,84,27,"0,677",,,,,,,,,,,,,,,,,
,,87,28,"0,718",,,,,,,,,,,,,,,,,
,,91,29,"0,749",,,,,,,,,,,,,,,,,
,"8,60",66,21,"0,452",,,,,,,,,,,,,,,,,
,,69,22,"0,494",,,,,,,,,,,,,,,,,
,,72,23,"0,530",,,,,,,,,,,,,,,,,
,,75,24,"0,567",,,,,,,,,,,,,,,,,
,,78,25,"0,603",,,,,,,,,,,,,,,,,
,,81,26,"0,645",,,,,,,,,,,,,,,,,
,,84,27,"0,687",,,,,,,,,,,,,,,,,
,,87,28,"0,729",,,,,,,,,,,,,,,,,
,,91,29,"0,760",,,,,,,,,,,,,,,,,
,"8,70",66,21,"0,458",,,,,,,,,,,,,,,,,
,,69,22,"0,500",,,,,,,,,,,,,,,,,
,,72,23,"0,537",,,,,,,,,,,,,,,,,
,,75,24,"0,575",,,,,,,,,,,,,,,,,
,,78,25,"0,612",,,,,,,,,,,,,,,,,
,,81,26,"0,655",,,,,,,,,,,,,,,,,
,,84,27,"0,697",,,,,,,,,,,,,,,,,
,,87,28,"0,740",,,,,,,,,,,,,,,,,
,,91,29,"0,775",,,,,,,,,,,,,,,,,
,"8,80",66,21,"0,464",,,,,,,,,,,,,,,,,
,,69,22,"0,506",,,,,,,,,,,,,,,,,
,,72,23,"0,544",,,,,,,,,,,,,,,,,
